"Dist Code","Year","State Code","State Name","Dist Name","SORGHUM HARVEST PRICE (Rs per Quintal)"
"116","2004","7","Maharashtra","Yeotmal","465.0"
"116","2005","7","Maharashtra","Yeotmal","594.0"
"116","2006","7","Maharashtra","Yeotmal","581.0"
"116","2007","7","Maharashtra","Yeotmal","578.0"
"116","2008","7","Maharashtra","Yeotmal","674.0"
"116","2009","7","Maharashtra","Yeotmal","834.0"
"116","2010","7","Maharashtra","Yeotmal","839.0"
"116","2011","7","Maharashtra","Yeotmal","1030.0"
"116","2012","7","Maharashtra","Yeotmal","1105.0"
"116","2013","7","Maharashtra","Yeotmal","1288.0"
"116","2014","7","Maharashtra","Yeotmal","893.0"
"116","2015","7","Maharashtra","Yeotmal","1184.0"
"116","2016","7","Maharashtra","Yeotmal","1584.0"
"117","1966","7","Maharashtra","Wardha","60.6"
"117","1967","7","Maharashtra","Wardha","55.5"
"117","1968","7","Maharashtra","Wardha","-1.0"
"117","1969","7","Maharashtra","Wardha","55.0"
"117","1970","7","Maharashtra","Wardha","56.0"
"117","1971","7","Maharashtra","Wardha","61.8"
"117","1972","7","Maharashtra","Wardha","88.6"
"117","1973","7","Maharashtra","Wardha","140.3"
"117","1974","7","Maharashtra","Wardha","-1.0"
"117","1975","7","Maharashtra","Wardha","120.6"
"117","1976","7","Maharashtra","Wardha","82.0"
"117","1977","7","Maharashtra","Wardha","105.0"
"117","1978","7","Maharashtra","Wardha","108.0"
"117","1979","7","Maharashtra","Wardha","108.5"
"117","1980","7","Maharashtra","Wardha","143.3"
"117","1981","7","Maharashtra","Wardha","128.3"
"117","1982","7","Maharashtra","Wardha","133.0"
"117","1983","7","Maharashtra","Wardha","135.1"
"117","1984","7","Maharashtra","Wardha","135.0"
"117","1985","7","Maharashtra","Wardha","123.3"
"117","1986","7","Maharashtra","Wardha","133.6"
"117","1987","7","Maharashtra","Wardha","131.5"
"117","1988","7","Maharashtra","Wardha","135.7"
"117","1989","7","Maharashtra","Wardha","141.3"
"117","1990","7","Maharashtra","Wardha","163.0"
"117","1991","7","Maharashtra","Wardha","336.0"
"117","1992","7","Maharashtra","Wardha","219.0"
"117","1993","7","Maharashtra","Wardha","249.0"
"117","1994","7","Maharashtra","Wardha","270.0"
"117","1995","7","Maharashtra","Wardha","270.0"
"117","1996","7","Maharashtra","Wardha","330.0"
"117","1997","7","Maharashtra","Wardha","383.0"
"117","1998","7","Maharashtra","Wardha","411.0"
"117","1999","7","Maharashtra","Wardha","475.0"
"117","2000","7","Maharashtra","Wardha","484.0"
"117","2001","7","Maharashtra","Wardha","500.0"
"117","2002","7","Maharashtra","Wardha","515.0"
"117","2003","7","Maharashtra","Wardha","536.0"
"117","2004","7","Maharashtra","Wardha","468.0"
"117","2005","7","Maharashtra","Wardha","655.0"
"117","2006","7","Maharashtra","Wardha","540.0"
"117","2007","7","Maharashtra","Wardha","597.0"
"117","2008","7","Maharashtra","Wardha","702.0"
"117","2009","7","Maharashtra","Wardha","791.0"
"117","2010","7","Maharashtra","Wardha","795.0"
"117","2011","7","Maharashtra","Wardha","961.0"
"117","2012","7","Maharashtra","Wardha","1104.0"
"117","2013","7","Maharashtra","Wardha","1135.0"
"117","2014","7","Maharashtra","Wardha","1390.0"
"117","2015","7","Maharashtra","Wardha","1359.0"
"117","2016","7","Maharashtra","Wardha","1420.0"
"118","1966","7","Maharashtra","Nagpur","55.0"
"118","1967","7","Maharashtra","Nagpur","56.0"
"118","1968","7","Maharashtra","Nagpur","55.0"
"118","1969","7","Maharashtra","Nagpur","52.0"
"118","1970","7","Maharashtra","Nagpur","52.0"
"118","1971","7","Maharashtra","Nagpur","52.0"
"118","1972","7","Maharashtra","Nagpur","103.0"
"118","1973","7","Maharashtra","Nagpur","158.1"
"118","1974","7","Maharashtra","Nagpur","165.0"
"118","1975","7","Maharashtra","Nagpur","115.1"
"118","1976","7","Maharashtra","Nagpur","103.0"
"118","1977","7","Maharashtra","Nagpur","102.0"
"118","1978","7","Maharashtra","Nagpur","105.0"
"118","1979","7","Maharashtra","Nagpur","113.3"
"118","1980","7","Maharashtra","Nagpur","144.8"
"118","1981","7","Maharashtra","Nagpur","130.4"
"118","1982","7","Maharashtra","Nagpur","134.6"
"118","1983","7","Maharashtra","Nagpur","125.3"
"118","1984","7","Maharashtra","Nagpur","133.8"
"118","1985","7","Maharashtra","Nagpur","123.0"
"118","1986","7","Maharashtra","Nagpur","130.0"
"118","1987","7","Maharashtra","Nagpur","131.0"
"118","1988","7","Maharashtra","Nagpur","136.1"
"118","1989","7","Maharashtra","Nagpur","171.4"
"118","1990","7","Maharashtra","Nagpur","189.0"
"118","1991","7","Maharashtra","Nagpur","368.0"
"118","1992","7","Maharashtra","Nagpur","228.0"
"118","1993","7","Maharashtra","Nagpur","271.0"
"118","1994","7","Maharashtra","Nagpur","296.0"
"118","1995","7","Maharashtra","Nagpur","396.0"
"118","1996","7","Maharashtra","Nagpur","354.0"
"118","1997","7","Maharashtra","Nagpur","413.0"
"118","1998","7","Maharashtra","Nagpur","411.0"
"118","1999","7","Maharashtra","Nagpur","488.0"
"118","2000","7","Maharashtra","Nagpur","486.0"
"118","2001","7","Maharashtra","Nagpur","498.0"
"118","2002","7","Maharashtra","Nagpur","482.0"
"118","2003","7","Maharashtra","Nagpur","466.0"
"118","2004","7","Maharashtra","Nagpur","472.0"
"118","2005","7","Maharashtra","Nagpur","447.0"
"118","2006","7","Maharashtra","Nagpur","588.0"
"118","2007","7","Maharashtra","Nagpur","666.0"
"118","2008","7","Maharashtra","Nagpur","736.0"
"118","2009","7","Maharashtra","Nagpur","879.0"
"118","2010","7","Maharashtra","Nagpur","854.0"
"118","2011","7","Maharashtra","Nagpur","915.0"
"118","2012","7","Maharashtra","Nagpur","1245.0"
"118","2013","7","Maharashtra","Nagpur","1542.0"
"118","2014","7","Maharashtra","Nagpur","1428.0"
"118","2015","7","Maharashtra","Nagpur","1344.0"
"118","2016","7","Maharashtra","Nagpur","1733.0"
"119","1966","7","Maharashtra","Bhandara","71.0"
"119","1967","7","Maharashtra","Bhandara","67.8"
"119","1968","7","Maharashtra","Bhandara","72.0"
"119","1969","7","Maharashtra","Bhandara","68.5"
"119","1970","7","Maharashtra","Bhandara","73.6"
"119","1971","7","Maharashtra","Bhandara","90.3"
"119","1972","7","Maharashtra","Bhandara","106.9"
"119","1973","7","Maharashtra","Bhandara","140.5"
"119","1974","7","Maharashtra","Bhandara","182.9"
"119","1975","7","Maharashtra","Bhandara","118.2"
"119","1976","7","Maharashtra","Bhandara","108.0"
"119","1977","7","Maharashtra","Bhandara","103.0"
"119","1978","7","Maharashtra","Bhandara","102.3"
"119","1979","7","Maharashtra","Bhandara","110.9"
"119","1980","7","Maharashtra","Bhandara","160.0"
"119","1981","7","Maharashtra","Bhandara","136.6"
"119","1982","7","Maharashtra","Bhandara","145.0"
"119","1983","7","Maharashtra","Bhandara","142.6"
"119","1984","7","Maharashtra","Bhandara","144.3"
"119","1985","7","Maharashtra","Bhandara","140.5"
"119","1986","7","Maharashtra","Bhandara","142.1"
"119","1987","7","Maharashtra","Bhandara","145.6"
"119","1988","7","Maharashtra","Bhandara","148.3"
"119","1989","7","Maharashtra","Bhandara","168.8"
"119","1990","7","Maharashtra","Bhandara","181.0"
"119","1991","7","Maharashtra","Bhandara","392.0"
"119","1992","7","Maharashtra","Bhandara","309.0"
"119","1993","7","Maharashtra","Bhandara","301.0"
"119","1994","7","Maharashtra","Bhandara","310.0"
"119","1995","7","Maharashtra","Bhandara","310.0"
"119","1996","7","Maharashtra","Bhandara","368.0"
"119","1997","7","Maharashtra","Bhandara","403.0"
"119","1998","7","Maharashtra","Bhandara","414.0"
"119","1999","7","Maharashtra","Bhandara","481.0"
"119","2000","7","Maharashtra","Bhandara","488.0"
"119","2001","7","Maharashtra","Bhandara","500.0"
"119","2002","7","Maharashtra","Bhandara","498.0"
"119","2003","7","Maharashtra","Bhandara","500.0"
"119","2004","7","Maharashtra","Bhandara","507.0"
"119","2005","7","Maharashtra","Bhandara","254.0"
"119","2006","7","Maharashtra","Bhandara","580.0"
"119","2007","7","Maharashtra","Bhandara","-1.0"
"119","2008","7","Maharashtra","Bhandara","890.0"
"119","2009","7","Maharashtra","Bhandara","957.0"
"119","2010","7","Maharashtra","Bhandara","-1.0"
"119","2011","7","Maharashtra","Bhandara","-1.0"
"119","2012","7","Maharashtra","Bhandara","-1.0"
"119","2013","7","Maharashtra","Bhandara","-1.0"
"119","2014","7","Maharashtra","Bhandara","-1.0"
"119","2015","7","Maharashtra","Bhandara","-1.0"
"119","2016","7","Maharashtra","Bhandara","-1.0"
"120","1966","7","Maharashtra","Chandrapur","62.7"
"120","1967","7","Maharashtra","Chandrapur","62.7"
"120","1968","7","Maharashtra","Chandrapur","61.8"
"120","1969","7","Maharashtra","Chandrapur","62.0"
"120","1970","7","Maharashtra","Chandrapur","58.0"
"120","1971","7","Maharashtra","Chandrapur","58.5"
"120","1972","7","Maharashtra","Chandrapur","54.0"
"120","1973","7","Maharashtra","Chandrapur","147.1"
"120","1974","7","Maharashtra","Chandrapur","154.0"
"120","1975","7","Maharashtra","Chandrapur","114.8"
"120","1976","7","Maharashtra","Chandrapur","115.0"
"120","1977","7","Maharashtra","Chandrapur","98.0"
"120","1978","7","Maharashtra","Chandrapur","97.7"
"120","1979","7","Maharashtra","Chandrapur","110.0"
"120","1980","7","Maharashtra","Chandrapur","130.0"
"120","1981","7","Maharashtra","Chandrapur","138.0"
"120","1982","7","Maharashtra","Chandrapur","146.6"
"120","1983","7","Maharashtra","Chandrapur","149.3"
"120","1984","7","Maharashtra","Chandrapur","150.0"
"120","1985","7","Maharashtra","Chandrapur","134.5"
"120","1986","7","Maharashtra","Chandrapur","138.2"
"120","1987","7","Maharashtra","Chandrapur","140.3"
"120","1988","7","Maharashtra","Chandrapur","145.9"
"120","1989","7","Maharashtra","Chandrapur","145.5"
"120","1990","7","Maharashtra","Chandrapur","201.0"
"120","1991","7","Maharashtra","Chandrapur","286.0"
"120","1992","7","Maharashtra","Chandrapur","276.0"
"120","1993","7","Maharashtra","Chandrapur","271.0"
"120","1994","7","Maharashtra","Chandrapur","292.0"
"120","1995","7","Maharashtra","Chandrapur","292.0"
"120","1996","7","Maharashtra","Chandrapur","358.0"
"120","1997","7","Maharashtra","Chandrapur","423.0"
"120","1998","7","Maharashtra","Chandrapur","416.0"
"120","1999","7","Maharashtra","Chandrapur","490.0"
"120","2000","7","Maharashtra","Chandrapur","494.0"
"120","2001","7","Maharashtra","Chandrapur","502.0"
"120","2002","7","Maharashtra","Chandrapur","525.0"
"120","2003","7","Maharashtra","Chandrapur","501.0"
"120","2004","7","Maharashtra","Chandrapur","523.0"
"120","2005","7","Maharashtra","Chandrapur","483.0"
"120","2006","7","Maharashtra","Chandrapur","593.0"
"120","2007","7","Maharashtra","Chandrapur","604.0"
"120","2008","7","Maharashtra","Chandrapur","832.0"
"120","2009","7","Maharashtra","Chandrapur","854.0"
"120","2010","7","Maharashtra","Chandrapur","932.0"
"120","2011","7","Maharashtra","Chandrapur","1000.0"
"120","2012","7","Maharashtra","Chandrapur","1050.0"
"120","2013","7","Maharashtra","Chandrapur","1347.0"
"120","2014","7","Maharashtra","Chandrapur","1353.0"
"120","2015","7","Maharashtra","Chandrapur","1350.0"
"120","2016","7","Maharashtra","Chandrapur","1860.0"
