"Dist Code","Year","State Code","State Name","Dist Name","SORGHUM IRRIGATED AREA (1000 ha)"
"120","1969","7","Maharashtra","Chandrapur","0.0"
"120","1970","7","Maharashtra","Chandrapur","0.1"
"120","1971","7","Maharashtra","Chandrapur","0.1"
"120","1972","7","Maharashtra","Chandrapur","0.0"
"120","1973","7","Maharashtra","Chandrapur","0.3"
"120","1974","7","Maharashtra","Chandrapur","0.2"
"120","1975","7","Maharashtra","Chandrapur","0.3"
"120","1976","7","Maharashtra","Chandrapur","0.2"
"120","1977","7","Maharashtra","Chandrapur","3.1"
"120","1978","7","Maharashtra","Chandrapur","3.0"
"120","1979","7","Maharashtra","Chandrapur","2.9"
"120","1980","7","Maharashtra","Chandrapur","3.1"
"120","1981","7","Maharashtra","Chandrapur","0.2"
"120","1982","7","Maharashtra","Chandrapur","0.2"
"120","1983","7","Maharashtra","Chandrapur","0.1"
"120","1984","7","Maharashtra","Chandrapur","0.4"
"120","1985","7","Maharashtra","Chandrapur","0.4"
"120","1986","7","Maharashtra","Chandrapur","0.5"
"120","1987","7","Maharashtra","Chandrapur","0.0"
"120","1988","7","Maharashtra","Chandrapur","0.0"
"120","1989","7","Maharashtra","Chandrapur","0.0"
"120","1990","7","Maharashtra","Chandrapur","0.0"
"120","1991","7","Maharashtra","Chandrapur","0.1"
"120","1992","7","Maharashtra","Chandrapur","0.0"
"120","1993","7","Maharashtra","Chandrapur","0.0"
"120","1994","7","Maharashtra","Chandrapur","0.0"
"120","1995","7","Maharashtra","Chandrapur","0.0"
"120","1996","7","Maharashtra","Chandrapur","0.0"
"120","1997","7","Maharashtra","Chandrapur","0.0"
"120","1998","7","Maharashtra","Chandrapur","0.0"
"120","1999","7","Maharashtra","Chandrapur","0.0"
"120","2000","7","Maharashtra","Chandrapur","0.0"
"120","2001","7","Maharashtra","Chandrapur","0.0"
"120","2002","7","Maharashtra","Chandrapur","0.0"
"120","2003","7","Maharashtra","Chandrapur","0.0"
"120","2004","7","Maharashtra","Chandrapur","0.0"
"120","2005","7","Maharashtra","Chandrapur","0.0"
"120","2006","7","Maharashtra","Chandrapur","0.0"
"120","2007","7","Maharashtra","Chandrapur","0.0"
"120","2008","7","Maharashtra","Chandrapur","0.0"
